date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure
2201,6.9,,18.0,7.5,6.1,4.7,-0.0,98369.8
2202,4.2,,21.2,7.0,5.3,3.1,0.8,99785.3
2203,6.0,,43.0,5.7,4.6,2.2,2.8,101322.6
2204,3.9,,21.6,5.4,4.0,1.6,0.3,100654.5
2205,2.0,5.4,50.9,5.1,3.0,0.9,0.0,101985.9
2206,3.1,4.6,49.7,4.9,1.7,-1.9,3.8,102800.6
2207,7.8,0.1,20.8,5.5,1.4,-1.0,0.6,102605.4
2208,6.0,0.1,14.4,5.7,2.6,1.4,0.0,101563.8
2209,3.2,5.6,55.4,7.3,1.4,-2.9,0.3,101718.7
2210,0.2,6.9,58.5,8.1,1.5,-4.3,0.5,101992.9
2211,5.0,1.8,31.4,11.0,2.3,-2.6,0.7,102129.7
2212,5.1,0.5,20.4,12.1,6.7,2.6,2.0,101804.8
2213,4.9,0.4,28.8,15.1,7.9,4.4,1.2,102926.6
2214,8.0,1.3,39.8,13.7,10.5,6.1,0.0,102681.8
2215,3.0,2.3,40.6,13.6,11.7,9.5,0.0,102077.9
2216,6.0,0.0,24.0,13.8,8.9,5.3,4.0,101682.4
2217,8.0,0.6,19.3,11.2,11.4,8.4,2.3,100908.6
2218,3.1,6.4,67.1,11.9,6.9,2.4,-0.0,102338.4
2219,8.1,0.2,10.6,7.9,7.5,3.3,5.4,101697.6
2220,6.0,3.4,50.5,13.4,7.9,7.2,0.6,100976.2
2221,8.2,0.1,21.8,14.0,8.7,4.0,0.5,100815.9
2222,7.0,0.1,12.9,9.8,10.3,6.3,0.0,101475.4
2223,4.1,5.0,60.6,9.4,9.3,8.3,0.4,101569.0
2224,3.8,1.2,40.1,14.3,5.6,1.9,0.0,102194.0
2225,6.0,1.1,31.2,11.4,9.0,3.0,0.2,102519.9
2226,8.2,0.1,13.4,12.8,9.9,9.4,1.0,101905.8
2227,,0.0,22.6,10.8,10.5,9.2,,99763.6
2228,,4.2,58.1,9.6,8.0,5.1,,99369.3
2229,,1.2,41.2,8.1,7.9,6.2,,98614.5
2230,,2.8,57.6,8.7,5.0,2.2,,98812.5
2231,,0.9,32.5,9.0,5.7,3.5,,99614.3
2232,,7.6,95.2,6.5,4.1,-0.8,,100352.0
2233,,1.0,43.3,5.1,3.4,0.3,,99554.3
2234,6.9,0.0,19.8,6.4,3.5,2.6,,98732.7
2235,4.9,3.5,,7.0,3.8,1.4,,99703.0
2236,2.0,6.5,,7.8,3.7,-0.3,,102453.8
2237,0.9,8.2,,6.6,2.2,-3.4,,103423.1
2238,6.1,0.0,,8.4,3.4,0.1,,101738.2
2239,3.9,5.5,,10.8,5.4,3.4,,101323.7
2240,3.8,5.9,,12.6,4.5,-1.3,,101614.8
2241,7.0,0.3,,14.6,7.5,2.7,,101005.0
2242,8.0,0.4,,9.5,12.2,10.2,,101075.7
2243,8.0,0.6,,9.6,8.8,8.3,,100946.1
2244,4.0,5.8,,8.2,5.6,1.9,,101700.4
2245,1.9,7.0,,6.7,3.3,-1.8,0.1,101776.4
2246,4.1,4.2,,9.6,2.7,-1.6,0.2,101737.8
2247,7.0,3.4,,5.6,4.8,-0.2,0.0,101033.2
2248,6.9,0.7,,8.6,4.5,2.5,0.0,101156.8
2249,6.0,1.6,,9.3,4.9,2.7,0.0,102093.6
2250,3.0,7.4,100.8,13.6,5.1,0.3,0.1,102598.6
2251,8.1,0.4,39.3,8.4,8.2,4.5,6.6,101139.0
2252,5.9,2.3,76.9,8.7,5.8,3.7,3.9,99928.6
2253,5.9,6.9,126.4,9.1,6.4,,2.0,100347.4
2254,3.1,8.1,136.2,6.9,5.0,,-0.0,99159.7
2255,3.9,0.5,44.3,5.8,3.1,,0.3,
2256,5.0,2.6,83.5,7.5,3.5,,0.1,
2257,4.8,7.0,128.2,9.4,3.7,,0.2,
2258,5.8,0.1,40.8,11.5,4.0,,12.4,
2259,8.0,0.6,50.9,9.6,6.4,,8.8,
2260,6.9,0.2,40.8,12.1,7.4,,0.2,
2261,1.1,7.3,141.2,11.4,6.1,,0.0,
2262,4.8,4.9,113.3,11.5,5.6,,-0.0,
2263,2.9,7.2,143.7,,8.0,,0.4,
2264,4.0,8.7,169.8,,7.3,,0.0,
2265,5.1,1.5,75.3,,5.7,,0.0,
2266,6.9,4.1,121.1,,8.6,,0.3,
2267,-0.0,10.3,182.3,,6.7,,0.0,
2268,7.0,0.0,47.1,,5.0,,0.0,
2269,8.0,0.0,46.5,,7.0,,0.0,
2270,7.0,1.5,69.2,,8.1,4.8,,
2271,7.0,,69.2,,8.5,5.6,,102363.2
2272,2.2,,170.0,,7.3,1.8,,101892.2
2273,8.1,,42.3,,8.3,6.5,,101637.9
2274,8.0,,47.2,,8.4,4.9,,101251.5
2275,3.9,,193.9,,,7.5,,101270.7
2276,7.0,,,,,6.0,,100407.1
2277,5.8,,,12.4,,5.4,,99870.1
2278,7.1,4.9,,12.8,,4.0,,98883.1
2279,4.1,5.8,,13.1,,4.3,,100340.6
2280,4.0,8.5,,12.8,,4.3,,100806.7
2281,4.0,6.5,,13.4,,4.6,,101634.1
2282,3.0,6.7,,14.2,,1.0,,101987.3
2283,5.9,7.7,,15.6,,7.7,,101220.9
2284,5.8,5.1,,13.1,,7.2,,100467.0
2285,7.0,3.2,,15.3,10.6,8.5,,100374.1
2286,3.9,9.0,,12.8,10.8,7.1,,100738.0
2287,4.1,4.6,151.4,12.0,9.5,5.4,0.7,100670.9
2288,6.0,1.4,98.4,14.1,7.8,4.2,6.7,100966.7
2289,6.0,3.2,126.2,12.3,9.2,4.2,1.5,101142.5
2290,6.0,2.5,114.7,13.2,8.7,6.4,0.0,100363.1
2291,2.9,9.1,223.6,14.3,7.0,0.5,1.0,100663.8
2292,7.1,1.2,93.2,17.2,11.5,,3.0,100574.4
2293,5.0,7.5,198.3,18.5,12.6,,0.3,100635.4
2294,3.1,7.7,205.1,17.3,11.6,,0.6,100778.5
2295,6.0,5.3,165.2,13.8,12.7,,2.7,100929.3
2296,8.2,0.3,80.7,9.0,11.1,,16.5,100163.6
2297,6.1,,108.7,11.5,7.7,,0.3,100370.6
2298,2.0,,233.5,,6.5,,0.0,101599.7
2299,6.2,,144.6,,7.4,,0.1,102239.2
2300,4.1,,210.4,,12.2,,0.2,102813.8
2301,0.0,,272.1,,,,0.1,103054.6
2302,6.1,,164.6,,,,0.2,102366.4
2303,8.3,,67.2,,,,6.1,102195.2
2304,5.0,,207.1,,,3.6,0.2,102083.5
2305,7.1,,137.8,11.7,,2.9,0.0,102030.2
2306,8.0,1.5,114.0,10.1,,5.9,0.5,101083.4
2307,4.1,8.2,225.5,11.5,,2.4,0.4,100964.3
2308,,8.5,232.3,11.8,,1.6,-0.0,101203.9
2309,,8.0,223.9,12.0,6.7,-0.0,1.6,101326.4
2310,,7.5,215.9,13.7,8.4,4.9,1.7,101078.8
2311,,10.1,246.1,16.3,7.9,1.2,0.2,102181.4
2312,,11.1,264.3,18.2,8.8,1.9,0.3,102762.6
2313,,2.0,115.4,16.0,14.4,9.1,0.2,102142.0
2314,,8.4,234.8,17.8,9.9,4.3,0.0,102595.4
2315,,13.7,297.7,20.3,10.6,4.0,-0.0,102678.5
2316,,13.0,297.2,23.6,13.3,5.5,-0.0,102003.2
2317,,10.5,257.3,24.3,15.4,8.3,0.1,101099.0
2318,,6.3,201.7,26.8,18.1,12.6,0.0,100789.6
2319,,13.5,305.0,24.8,19.7,13.5,0.1,100683.9
2320,,4.8,180.5,16.6,19.6,14.6,3.9,100783.5
2321,,-0.0,75.9,19.1,16.3,15.5,27.0,100599.9
2322,7.1,1.8,134.4,24.2,16.5,14.5,5.0,100345.2
2323,2.9,11.7,287.2,17.5,18.4,11.6,0.0,100273.3
2324,6.0,7.7,232.2,14.3,14.8,11.5,0.0,
2325,5.0,7.5,229.3,17.8,11.5,7.4,0.1,
2326,4.1,8.6,243.3,17.7,11.7,4.6,-0.0,
2327,2.1,11.5,278.3,17.8,13.3,8.5,0.2,
2328,5.1,4.5,184.2,,13.1,7.6,0.0,
2329,8.0,0.0,76.2,,12.6,11.6,7.6,
2330,8.1,1.2,121.7,,14.6,9.9,0.0,
2331,7.1,3.2,160.6,,16.5,13.2,0.0,
2332,8.0,0.3,95.1,,15.3,12.7,0.2,
2333,6.0,5.9,198.1,,15.5,11.0,3.2,
2334,4.1,8.9,251.8,,14.5,9.6,1.2,
2335,2.0,10.1,263.7,,12.9,7.9,0.0,
2336,8.1,0.2,79.9,,11.9,9.1,0.0,101735.8
2337,4.2,10.4,285.4,,14.7,7.4,0.0,101613.1
2338,5.0,7.5,234.2,21.1,16.7,11.4,0.1,101639.5
2339,2.9,6.7,224.5,19.4,15.9,10.5,0.0,101514.0
2340,,4.7,186.3,17.6,14.5,9.6,0.0,101311.6
2341,,0.1,81.5,12.5,14.4,11.4,-0.0,101508.7
2342,,0.2,81.2,13.6,12.6,,12.1,101705.3
2343,,0.3,76.5,13.4,,,0.0,102153.3
2344,,0.1,87.9,14.3,,,0.1,102059.2
2345,,0.0,82.5,18.8,,,0.1,101790.3
2346,,0.2,66.8,24.4,,,0.1,101740.4
2347,,9.1,262.9,25.2,17.8,11.1,0.3,102069.0
2348,,13.2,225.9,24.5,18.6,11.8,0.1,102236.0
2349,,4.3,190.9,25.7,18.5,12.4,11.7,102173.6
2350,6.1,4.1,196.3,22.8,20.5,14.9,1.3,102458.3
2351,4.0,8.5,258.5,23.6,17.8,13.1,0.1,102070.1
2352,6.9,3.0,170.4,22.2,18.7,13.1,0.0,101352.1
2353,7.0,1.2,,21.4,19.1,16.5,0.3,101109.3
2354,7.0,1.3,,20.0,18.1,13.9,5.3,100653.6
2355,7.1,0.5,,19.2,16.2,13.7,3.4,100216.1
2356,8.1,0.5,,20.4,15.9,13.5,2.7,99660.0
2357,6.0,6.4,,17.9,16.5,11.7,3.4,99739.2
2358,7.9,-0.0,,20.8,15.7,12.3,14.6,99956.9
2359,6.9,2.1,,18.0,16.3,12.6,2.9,100653.5
2360,7.2,0.5,,19.9,14.3,12.4,0.2,101915.1
2361,6.0,5.5,,22.8,15.5,11.5,9.1,102297.4
2362,5.9,4.1,,22.4,18.7,15.1,3.5,101427.9
2363,6.9,5.6,,22.6,17.8,14.4,0.1,101659.9
2364,8.1,1.0,,21.9,18.3,14.7,21.9,101847.5
2365,8.0,0.0,72.0,22.6,18.7,16.2,5.8,101518.8
2366,3.9,8.6,261.4,20.4,17.0,11.1,,101752.2
2367,4.9,7.2,227.7,21.5,16.2,11.4,,101752.9
2368,7.1,0.0,82.8,21.5,16.4,12.1,,101670.2
2369,7.0,2.8,172.0,21.3,17.7,14.7,,101738.0
2370,6.0,7.5,246.9,17.4,16.3,11.1,,101391.9
2371,7.1,1.5,134.7,20.7,14.0,11.3,,100946.6
2372,8.1,1.8,144.7,20.4,17.1,13.2,,100954.6
2373,5.9,2.9,158.7,20.6,16.8,14.1,,100869.7
2374,3.1,10.3,270.4,22.0,15.6,10.2,,101357.7
2375,3.0,8.0,247.5,20.8,15.6,10.3,,101813.3
2376,3.8,5.0,198.4,21.6,16.1,10.5,,101868.1
2377,6.0,5.5,221.1,22.8,18.5,14.7,,101802.0
2378,4.9,8.8,266.5,23.6,16.9,10.7,,102209.1
2379,7.0,6.4,229.3,23.4,19.0,14.3,,101948.8
2380,6.1,2.5,155.9,23.6,19.3,15.1,0.0,101599.4
2381,7.0,1.9,149.3,23.2,19.6,15.6,-0.0,101774.7
2382,5.9,5.3,209.8,21.7,20.3,17.5,0.2,100912.5
2383,6.1,2.1,145.7,19.4,18.8,15.2,0.9,100762.4
2384,6.0,,213.1,20.0,16.0,12.6,5.5,101205.5
2385,7.9,,185.4,21.8,16.1,12.3,2.1,101797.7
2386,4.0,,258.8,21.2,17.1,11.2,0.5,102447.3
2387,5.9,2.9,164.7,26.7,16.2,10.5,0.0,102616.3
2388,6.8,4.5,189.8,27.1,21.4,16.2,0.2,102458.2
2389,4.9,6.1,205.7,29.5,22.9,18.3,0.1,102223.1
2390,0.0,14.5,44.7,32.9,22.5,15.5,-0.0,102091.5
2391,0.0,14.2,46.7,31.5,24.9,16.4,0.1,101691.5
2392,2.9,10.7,271.3,25.8,26.6,22.4,0.2,100949.5
2393,5.1,4.9,186.5,24.1,19.5,14.0,0.2,101611.4
2394,7.1,0.5,111.8,28.2,20.6,17.0,0.8,101880.0
2395,2.0,11.9,297.4,26.1,21.7,14.8,0.0,101966.4
2396,6.1,4.6,197.0,24.6,20.3,14.9,0.2,101923.6
2397,4.9,9.1,253.3,23.6,19.4,14.0,0.1,101925.0
2398,4.0,6.1,219.2,25.7,18.2,12.3,3.0,102090.5
2399,7.9,2.7,158.9,23.2,21.0,16.8,0.1,101567.0
2400,6.1,4.5,194.1,24.2,19.2,14.9,1.4,101441.7
2401,8.0,1.5,117.4,22.6,19.8,16.4,0.2,101116.2
2402,6.9,1.3,119.7,22.8,19.7,15.7,,101420.5
2403,6.1,4.5,182.2,19.0,18.1,13.7,,101673.7
2404,7.1,0.2,63.6,21.2,15.7,11.9,,101846.3
2405,8.1,0.3,78.0,25.1,,14.1,,101012.9
2406,6.0,4.9,177.2,22.7,,18.1,,100834.6
2407,6.0,1.8,127.0,24.3,,15.2,,100968.7
2408,2.9,6.6,215.3,26.6,,12.8,,101992.4
2409,1.0,13.2,297.0,,,13.1,,102648.8
2410,3.9,9.1,238.9,,,16.9,,102309.1
2411,4.9,7.0,214.5,,,13.5,,102165.2
2412,3.1,7.0,213.0,,,10.7,,102447.0
2413,5.8,3.8,163.2,,,10.6,,102513.3
2414,5.9,4.8,176.5,,,14.3,,102276.9
2415,1.0,12.3,274.2,,,13.9,,102364.1
2416,4.9,6.4,188.1,,,14.2,-0.0,102217.4
2417,5.1,4.8,169.3,24.9,,16.2,0.1,102498.8
2418,0.2,13.2,278.3,25.2,18.7,12.3,-0.0,102436.0
2419,0.9,12.2,263.9,26.2,18.3,12.3,0.1,101931.6
2420,1.0,12.1,262.6,25.5,19.6,13.2,0.0,101375.5
2421,7.0,3.9,151.3,19.1,20.6,15.9,0.1,101056.6
2422,6.1,1.2,99.3,21.3,17.7,16.8,2.1,100662.5
2423,6.0,1.6,,24.2,17.9,14.4,0.6,100711.6
2424,7.1,4.6,,25.3,19.3,14.6,0.6,
2425,6.1,3.9,,31.1,21.5,16.0,0.1,
2426,-0.0,13.0,,32.5,22.3,12.8,0.1,
2427,2.8,9.4,,27.7,25.5,18.1,2.3,
2428,6.1,5.3,,27.1,23.2,18.3,0.2,
2429,2.1,12.2,,26.7,23.2,17.6,0.2,
2430,,2.2,,21.4,21.1,16.0,0.0,
2431,,2.2,,24.5,19.1,16.1,2.6,
2432,,6.2,178.7,26.9,20.2,15.7,0.4,
2433,,12.0,244.3,25.1,20.1,13.1,0.1,
2434,,4.9,153.9,24.7,18.9,13.2,-0.0,
2435,,10.2,200.0,19.7,18.7,,0.0,
2436,,0.0,59.7,21.5,16.5,,0.3,
2437,,3.9,129.5,21.2,16.4,,4.6,
2438,,0.9,83.5,22.4,18.3,,3.2,
2439,,0.2,53.4,24.2,18.3,,0.1,
2440,,0.7,65.5,28.3,20.1,,0.0,
2441,,6.4,149.0,23.7,23.2,,0.2,
2442,2.1,8.3,176.2,24.3,19.2,,0.0,
2443,6.0,3.5,122.6,19.6,19.9,,0.4,101444.8
2444,7.2,0.3,47.0,22.1,18.1,,3.0,101293.1
2445,0.0,11.8,210.7,26.5,15.6,,0.2,101720.5
2446,6.0,,112.7,32.9,18.4,,0.0,101354.4
2447,1.3,,183.6,27.9,24.3,,0.1,100967.5
2448,0.0,,199.1,29.6,23.2,,0.0,101006.0
2449,1.9,,153.8,18.5,22.5,,19.7,101018.2
2450,7.0,,56.9,16.1,16.6,,2.2,101304.1
2451,8.0,0.0,52.0,19.9,14.0,,0.1,102044.8
2452,8.1,1.0,73.9,19.8,17.0,,0.0,102036.8
2453,7.9,0.5,65.3,18.6,16.5,,1.4,102223.8
2454,7.9,0.0,43.4,22.3,17.0,14.4,0.3,102016.5
2455,5.9,4.5,121.9,20.9,18.7,14.8,0.0,101847.4
2456,6.0,2.5,90.0,21.3,18.0,14.7,0.0,101842.2
2457,2.1,9.8,165.2,22.8,15.1,8.5,0.0,102410.4
2458,2.9,4.8,118.1,20.7,16.7,9.6,1.6,101799.7
2459,3.1,6.3,126.4,18.6,18.0,14.9,-0.0,101430.1
2460,4.9,0.5,65.7,19.2,14.0,9.5,0.7,102171.3
2461,6.0,0.2,47.3,23.2,14.2,9.3,0.0,102241.2
2462,5.0,4.2,102.9,20.2,17.7,11.8,1.2,102340.2
2463,6.0,3.9,101.2,19.6,17.5,15.1,0.2,101584.2
2464,4.9,6.7,126.3,16.0,15.3,11.2,2.6,101222.6
2465,6.0,2.3,79.7,17.4,,9.6,3.6,100687.7
2466,4.0,6.9,128.8,18.5,,8.8,0.1,101668.2
2467,0.1,10.1,147.4,,,5.3,0.1,
2468,0.9,8.7,147.4,,,10.0,0.1,
2469,1.0,9.8,152.5,,,10.9,0.1,
2470,5.9,2.3,73.9,,,8.8,0.5,
2471,7.9,0.3,36.1,,,11.0,0.2,
2472,8.0,0.5,45.0,,,11.6,-0.0,
2473,5.0,5.3,103.4,,,8.6,0.3,
2474,2.1,6.8,110.9,,,5.9,0.0,
2475,3.2,6.3,114.4,,,4.7,2.1,
2476,7.0,3.3,76.6,,,9.2,3.2,
2477,7.1,2.8,69.0,,,8.2,0.0,
2478,,0.8,42.9,,,9.1,0.0,100638.5
2479,,2.1,61.2,,,8.9,7.8,100670.6
2480,,3.1,75.0,,12.9,7.3,2.8,101211.5
2481,,4.9,91.1,,13.9,9.4,1.8,101819.9
2482,,3.7,80.4,,11.7,8.7,0.2,102072.1
2483,,1.4,53.2,,11.0,9.2,0.0,102199.5
2484,,1.8,52.2,,11.6,8.4,-0.0,102130.0
2485,,1.3,41.3,,10.4,7.0,0.1,102030.5
2486,5.1,1.7,55.0,14.0,10.0,4.9,0.5,101624.5
2487,4.9,4.8,78.0,13.2,9.9,6.5,0.0,101176.5
2488,8.1,0.0,23.7,14.0,11.2,9.1,0.3,101287.7
2489,7.9,0.2,24.2,16.2,11.9,9.9,0.2,102217.4
2490,6.1,2.1,53.1,16.6,13.0,9.5,0.0,102824.0
2491,6.2,2.4,55.3,17.4,12.2,7.7,0.0,103158.7
2492,6.1,3.2,64.3,15.7,14.1,9.6,0.1,103435.6
2493,6.8,0.1,25.4,11.9,13.7,12.3,0.2,103445.8
2494,7.1,0.2,26.7,19.5,9.9,7.8,0.1,103125.5
2495,4.2,4.7,68.1,12.4,14.8,8.7,0.0,102733.9
2496,5.9,0.0,13.0,11.1,8.8,6.6,0.0,102355.1
2497,1.1,7.3,84.4,12.7,7.1,3.2,0.3,102601.2
2498,4.8,3.8,56.9,11.3,7.1,1.5,0.6,102140.5
2499,7.0,0.2,17.4,9.1,7.6,4.1,5.6,100991.7
2500,4.0,1.4,37.8,8.0,5.5,2.3,0.1,100666.2
2501,3.2,5.0,67.0,7.8,5.3,1.8,1.7,100670.5
2502,4.0,2.7,45.1,6.4,6.1,3.5,0.3,101087.4
2503,5.0,2.3,43.0,9.6,2.9,-1.3,23.1,100870.7
2504,6.9,1.5,34.0,12.1,5.8,1.2,,100004.5
2505,6.0,1.6,46.1,11.0,7.4,3.3,,100681.3
2506,2.0,6.4,79.3,10.8,7.0,2.8,,102059.0
2507,7.9,0.2,10.6,11.3,6.8,3.0,,101718.3
2508,2.0,6.2,64.5,14.2,8.6,5.5,,102733.1
2509,8.1,0.0,15.7,16.8,9.0,4.9,,102916.4
2510,8.0,0.1,14.9,15.1,12.1,8.3,,102486.8
2511,6.1,3.9,58.1,14.3,12.8,11.8,,101411.5
2512,7.0,1.2,20.5,8.7,10.4,6.9,,100036.9
2513,3.8,2.7,37.0,,6.1,3.0,,99609.0
2514,5.0,2.6,42.9,,5.6,1.3,,99997.9
2515,7.8,0.1,16.2,,6.1,3.7,,98711.1
2516,7.1,0.1,14.8,,9.0,5.9,,98875.0
2517,6.9,1.6,42.2,,10.1,8.1,0.0,100012.3
2518,8.1,0.2,19.3,,7.1,4.0,0.1,101639.4
2519,7.1,0.2,10.6,,8.5,6.7,0.0,102208.3
2520,-0.0,5.7,53.6,,8.1,5.6,0.0,102070.1
2521,3.9,2.7,32.3,,6.1,2.8,0.3,102000.3
2522,7.0,-0.0,14.3,,6.3,3.8,0.0,102501.9
2523,2.8,6.1,44.0,,7.6,5.6,0.0,102999.0
2524,0.1,5.9,54.4,,3.3,-0.8,0.3,103374.2
2525,,6.2,51.7,8.1,1.0,-4.8,0.0,103441.0
2526,,5.5,48.0,8.0,,-2.7,0.0,103114.7
2527,,0.1,13.6,9.5,,-1.7,0.2,102670.5
2528,,2.5,41.2,8.3,,5.8,0.0,102585.9
2529,,6.1,39.7,8.0,,1.1,0.1,102490.6
2530,,3.6,,11.0,,-1.3,0.2,102454.5
2531,,0.4,,13.1,,1.0,0.1,102734.3
2532,,0.2,,13.5,,5.4,0.1,102591.4
2533,,0.0,,15.2,11.1,9.1,0.0,102461.4
2534,,1.9,,14.1,13.3,11.2,0.0,102523.4
2535,,0.0,7.6,10.4,11.8,10.6,4.6,102019.5
2536,,4.8,37.9,11.7,7.0,3.3,0.4,102383.6
2537,,0.0,12.5,12.9,6.5,2.0,0.8,102303.1
2538,,0.1,17.2,13.9,10.0,6.9,0.2,101987.5
2539,,4.0,37.4,11.7,10.1,,0.0,101967.3
2540,,-0.0,5.1,10.7,8.3,,-0.0,101971.7
2541,,0.0,15.5,8.7,8.9,,0.0,102518.1
2542,,0.3,11.3,7.5,5.9,,0.3,103799.1
2543,7.8,0.1,11.3,7.3,6.6,,0.5,103654.9
2544,8.1,0.0,3.2,9.2,5.6,,1.0,102738.9
2545,5.1,3.4,36.7,12.0,6.4,,0.2,102034.8
2546,7.9,0.0,11.4,10.6,8.1,4.1,0.6,102030.0
2547,1.2,4.0,30.6,11.4,6.7,3.1,0.3,102689.4
2548,6.0,,6.6,11.8,7.3,2.8,1.2,102595.2
2549,4.0,,11.1,13.3,7.9,5.2,0.0,102612.0
2550,8.0,,10.6,,10.1,6.8,1.1,102265.9
2551,2.9,4.4,48.4,,6.8,5.4,0.0,103145.8
2552,1.0,4.4,44.2,,2.6,-1.0,-0.0,104420.9
2553,1.9,4.6,43.9,,3.1,-2.4,0.5,104349.3
2554,0.0,5.4,41.3,,3.1,-3.3,0.7,103705.3
2555,8.9,0.0,5.5,,1.3,-1.5,0.1,103641.4
2556,8.0,0.3,15.7,,4.7,-0.3,0.5,103161.1
2557,8.0,0.0,12.0,,7.1,4.7,6.3,101807.8
2558,1.1,5.1,45.3,,4.2,1.5,0.1,102792.9
2559,2.9,2.4,27.0,,1.5,-2.8,0.1,102767.9
2560,,0.0,21.7,,3.8,-0.6,0.1,102512.5
2561,,5.6,43.5,,1.6,-2.8,0.1,103440.6
2562,,1.9,30.8,,2.3,-3.3,6.5,103670.7
2563,,-0.0,11.4,,6.3,1.4,0.4,103238.3
2564,,0.6,17.6,,8.8,7.5,1.5,103284.0
2565,,0.5,18.1,,9.0,8.1,3.2,101854.4
2566,,1.8,23.8,11.8,6.2,2.4,0.0,101125.1
2567,,0.8,23.2,7.5,8.1,5.1,0.3,101134.0
2568,,0.0,10.5,6.2,5.4,4.9,15.7,100536.7
2569,,1.6,22.7,4.9,3.5,0.6,0.2,100924.3
2570,,0.8,23.0,9.3,2.6,-0.5,3.3,102075.4
2571,,0.0,19.9,5.4,4.5,0.7,5.9,
2572,,0.2,14.6,6.6,4.5,4.2,2.0,
2573,2.9,6.1,59.0,6.0,3.4,-0.2,0.0,
2574,2.3,6.1,61.6,7.4,1.5,-3.1,0.0,
2575,1.1,4.5,46.0,7.8,2.2,-3.2,0.3,
2576,-0.0,6.1,63.3,5.2,3.0,-1.4,0.0,
2577,-0.0,6.1,56.4,6.5,1.9,-1.2,0.0,
2578,0.1,6.3,57.1,5.3,1.0,-4.9,0.1,
2579,7.0,0.6,20.7,9.3,-0.1,-4.2,0.2,
2580,1.0,6.0,58.6,3.6,3.9,-1.8,0.0,
2581,8.1,0.0,24.2,1.6,1.0,-1.9,0.2,
2582,6.0,0.2,16.5,8.4,0.4,-1.2,0.2,
2583,5.9,0.7,31.6,10.8,2.5,-2.4,-0.0,
2584,6.0,2.5,40.4,10.0,6.2,2.0,0.8,
2585,6.1,0.2,17.6,8.3,6.2,1.5,10.6,
2586,7.8,0.0,15.2,10.3,6.7,4.6,1.0,
2587,8.2,0.0,23.0,11.7,8.8,5.4,2.7,
2588,8.0,0.3,27.1,11.5,8.9,5.5,1.9,
2589,8.0,0.0,22.0,10.9,10.3,9.7,2.1,99552.4
2590,7.2,1.9,34.7,9.6,8.8,6.3,2.4,99589.1
2591,4.0,3.0,48.8,5.8,6.2,1.1,0.5,99700.6
2592,7.1,0.0,14.3,7.4,4.6,2.7,0.1,100381.3
2593,4.8,1.7,50.2,11.1,3.3,-0.0,7.4,101663.2
2594,7.1,4.6,67.5,4.9,5.8,0.2,0.0,101404.6
2595,8.0,0.0,25.9,2.9,4.9,3.8,0.3,102704.8
2596,8.0,0.2,19.3,2.1,3.2,2.3,0.3,102801.0
2597,8.1,-0.0,21.3,2.2,1.8,1.3,0.8,102523.2
2598,8.0,-0.0,26.2,6.2,1.7,0.8,,102320.2
2599,8.0,0.0,31.7,10.2,3.7,0.1,,102209.9
2600,2.1,7.7,96.7,12.8,6.4,1.9,,102173.4
2601,4.9,1.1,48.5,11.9,7.5,2.2,,102330.8
2602,7.0,0.1,27.9,11.6,8.5,4.0,,102797.9
2603,6.0,2.5,54.9,13.0,8.2,5.0,,102995.3
2604,4.9,4.2,,12.8,10.0,6.7,,102825.8
2605,5.0,3.0,,13.0,9.3,5.7,,102536.8
2606,5.9,0.8,,18.1,8.1,2.7,,102258.1
2607,5.9,2.2,,13.5,12.9,7.2,,101952.3
2608,7.9,0.6,,14.1,12.4,9.6,,101655.9
2609,8.1,0.1,,11.4,12.3,10.7,,100847.0
2610,7.0,3.2,,9.9,10.0,8.8,,99941.0
2611,2.0,5.6,,10.6,6.5,,,101513.7
2612,8.1,-0.0,,12.2,7.9,,,101357.0
2613,8.0,0.3,,8.9,10.1,,7.6,100560.5
2614,7.0,1.0,,8.5,8.3,,6.5,99050.4
2615,4.1,4.8,,9.4,4.1,,1.4,98831.7
2616,7.2,,,12.0,6.4,,0.4,99826.5
2617,3.0,,,11.5,8.3,,0.9,100875.3
2618,7.0,,,12.5,8.5,,4.6,99894.1
2619,5.8,,,11.6,9.2,,1.3,98974.4
2620,7.1,,,10.1,8.1,,2.9,99150.3
2621,5.0,,,11.8,6.9,,0.0,100496.5
2622,6.9,,,14.9,,,2.3,101640.0
2623,8.0,0.5,57.6,17.0,,6.1,0.5,101334.8
2624,5.8,7.8,135.4,12.5,,8.7,0.0,102102.7
2625,7.9,0.0,40.9,,,6.3,0.0,102579.6
2626,7.0,2.6,84.2,,,9.0,0.1,101791.9
2627,8.1,0.3,33.3,,,9.8,3.2,101636.4
2628,1.9,9.0,155.7,,,5.7,-0.0,102942.5
2629,6.0,0.4,68.7,,,7.0,0.2,103267.9
2630,3.0,8.2,156.7,,,7.9,0.0,103263.4
2631,4.9,0.1,40.3,,,5.8,0.0,102270.6
2632,5.9,3.2,94.6,,,4.0,0.5,101761.4
2633,7.8,0.1,50.3,,10.7,7.0,0.0,101027.1
2634,8.1,0.4,66.1,,14.0,11.5,1.2,100941.4
2635,5.8,0.5,62.7,,11.7,10.5,1.2,100498.9
2636,3.1,8.0,169.1,11.0,8.1,3.7,0.8,100806.4
2637,,3.2,111.7,11.6,8.1,4.5,5.0,100629.1
