date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure
41,5.1,6.1,84.9,5.1,1.3,-0.5,0.7,102095.8
42,7.9,0.3,29.3,4.5,2.3,-0.7,0.4,102294.5
43,7.3,0.8,34.3,4.7,3.2,0.6,0.0,102221.4
44,7.0,0.0,26.6,4.4,3.0,1.1,0.3,101707.3
45,6.9,0.1,33.7,5.8,2.0,-1.0,8.1,100649.5
46,8.1,0.0,27.9,8.9,3.1,0.3,17.0,99436.4
47,4.1,6.1,91.6,6.3,5.6,3.0,0.4,99168.6
48,7.1,0.1,29.7,6.2,2.5,-0.5,8.9,98944.5
49,5.0,2.8,67.1,6.9,3.9,1.7,0.2,99289.6
50,1.0,6.2,96.7,7.9,2.3,-2.2,1.2,99769.7
51,7.0,0.5,44.7,3.4,2.6,-2.6,14.8,99329.3
52,7.9,-0.0,30.1,7.4,3.6,2.5,0.7,98704.7
53,8.0,0.3,33.9,11.8,5.2,2.5,3.8,99265.9
54,6.8,0.2,35.0,10.2,6.8,2.8,4.8,99045.4
55,7.0,0.2,33.1,8.7,8.4,6.5,6.6,98696.0
56,5.0,5.1,85.7,11.2,7.2,5.3,0.9,98889.4
57,7.0,1.1,54.4,6.6,8.2,3.6,19.9,99275.9
58,8.0,0.2,35.4,10.4,6.5,5.4,4.1,98918.3
59,0.2,9.8,140.8,11.2,5.8,-0.2,0.1,101096.6
60,2.2,9.8,145.8,7.2,5.1,-0.9,0.0,102304.1
61,6.9,0.5,52.4,7.8,4.7,2.6,0.0,102107.1
62,3.8,4.7,109.9,9.9,4.7,2.2,-0.0,102403.9
63,1.0,8.0,142.2,8.0,2.4,-4.2,0.0,103033.6
64,3.1,5.5,119.2,5.5,4.0,0.6,0.0,102836.7
65,0.0,10.1,172.4,6.8,1.8,-2.7,0.1,103280.7
66,3.0,6.8,128.7,7.5,2.4,-2.5,0.0,102928.9
67,7.2,0.3,55.0,5.8,5.5,1.6,0.0,102975.1
68,6.8,0.1,39.3,6.2,4.0,2.4,0.2,102815.6
69,6.1,1.3,76.9,8.8,3.8,1.4,-0.0,102532.9
70,6.9,1.0,63.8,9.1,4.8,1.2,2.1,102207.4
71,6.9,1.3,79.3,12.5,6.7,4.1,0.1,102965.4
72,3.2,5.5,122.2,13.5,8.6,4.7,0.0,102887.8
73,2.1,6.8,142.5,12.7,7.8,2.4,-0.0,102706.1
74,3.2,8.6,166.6,15.1,7.6,2.2,0.0,102552.8
75,3.9,1.3,74.2,17.2,9.0,3.4,0.1,102211.6
76,6.0,3.0,98.8,12.7,11.6,5.5,1.0,101513.3
77,7.0,1.3,85.7,13.8,10.2,8.8,5.5,100994.1
78,8.3,0.0,42.2,13.1,11.3,9.7,3.1,100371.2
79,5.1,2.5,107.8,12.6,10.0,6.4,0.3,101604.3
80,5.1,2.3,104.2,11.7,8.9,5.7,0.8,101791.2
81,3.8,2.7,95.3,17.6,6.9,1.9,1.3,101657.8
82,6.9,4.0,127.6,14.2,13.3,7.8,5.2,100514.6
83,7.1,0.2,56.2,12.9,12.7,10.3,4.5,99919.6
84,5.9,3.5,117.3,14.3,10.3,7.2,0.4,100023.7
85,7.1,1.0,70.9,13.2,10.4,7.3,0.0,100473.6
86,5.9,2.1,91.1,12.3,9.3,5.1,4.3,100837.7
87,8.0,0.1,53.8,12.0,10.3,7.7,4.8,99915.0
88,6.0,1.4,80.3,7.1,9.9,8.2,4.6,98765.4
89,6.0,0.0,57.1,10.5,5.1,4.2,0.6,99122.1
90,4.1,5.7,152.1,11.9,5.6,1.6,3.2,100681.0
91,5.9,2.6,110.6,11.0,7.5,3.5,9.7,100241.2
92,7.1,2.2,106.4,12.5,8.2,4.1,1.2,100003.2
93,5.0,4.1,136.9,13.9,8.8,6.0,0.0,101109.5
94,6.1,1.5,101.4,16.2,9.1,3.6,0.2,102156.0
95,2.9,8.2,189.8,11.2,10.9,5.4,0.0,101558.5
96,6.7,-0.0,56.6,17.2,9.2,6.8,0.4,101777.9
97,1.0,11.8,238.2,18.2,10.1,3.0,0.3,103034.3
98,4.0,8.3,202.5,17.7,12.2,4.9,0.0,103259.7
99,2.1,9.2,213.3,14.7,12.9,7.9,0.0,103400.1
100,5.0,7.0,187.2,14.0,10.6,6.0,0.0,102935.6
101,5.0,4.5,149.0,15.6,10.5,6.4,0.0,102704.9
102,1.0,12.1,246.2,13.2,10.2,4.9,0.0,102386.3
103,6.1,2.1,120.9,14.6,9.2,6.7,0.0,102221.5
104,2.0,6.5,190.7,14.6,9.6,4.8,0.0,102323.9
105,3.0,7.8,202.0,17.4,9.4,4.6,0.0,102812.3
106,0.0,12.7,262.1,19.6,10.5,2.5,0.0,102184.1
107,1.1,12.2,255.1,17.5,11.6,3.8,0.0,101500.6
108,5.1,4.6,156.4,14.9,12.0,6.2,0.0,101690.0
109,2.9,10.3,248.7,13.9,9.4,5.1,0.1,101854.9
110,1.2,11.8,255.9,14.0,8.0,2.5,0.1,102109.7
111,1.9,12.6,261.6,17.8,9.3,3.4,-0.0,101892.3
112,1.0,12.6,267.9,20.5,10.9,3.9,0.3,101553.3
113,0.9,10.7,255.5,19.1,12.0,4.0,1.0,101860.9
114,7.1,1.6,112.1,18.9,15.1,10.9,0.5,101999.6
115,3.9,3.2,140.3,20.7,13.2,8.7,0.0,102578.7
116,1.0,9.3,232.8,21.4,14.1,7.3,0.4,102717.6
117,3.1,2.4,125.0,18.2,14.4,8.5,0.0,102061.9
118,6.9,0.3,80.6,15.3,14.2,10.8,3.8,101135.9
119,6.0,4.5,172.8,17.7,11.8,7.7,3.1,101003.5
120,7.2,2.5,129.9,9.4,13.3,10.1,6.0,100861.0
121,8.1,0.0,75.8,10.8,8.7,8.5,3.9,101146.4
122,4.9,5.3,186.5,12.4,8.6,4.8,0.5,102247.4
123,2.9,5.1,184.5,15.6,7.4,1.9,-0.0,102586.7
124,5.0,2.4,133.5,15.0,9.5,3.0,0.0,102050.3
125,6.9,3.3,152.7,13.6,11.3,7.4,0.0,101226.8
126,8.1,1.0,103.1,10.1,10.1,6.9,0.7,101200.4
127,8.0,0.1,76.9,12.5,8.6,6.8,0.4,101259.2
128,8.0,0.2,82.0,14.0,9.7,6.6,0.2,101325.5
129,4.9,5.7,196.3,10.5,9.7,4.4,-0.0,101223.9
130,5.0,4.1,175.4,11.8,6.6,4.0,0.1,101283.0
131,4.1,5.3,200.4,14.5,7.2,1.5,0.0,101521.0
132,4.0,6.4,209.9,15.1,8.4,2.3,0.2,101395.6
133,6.3,4.8,183.8,18.0,9.3,4.0,0.0,101220.6
134,4.1,8.6,235.9,16.4,12.2,5.9,-0.0,101550.0
135,6.1,2.6,150.8,18.0,10.6,4.8,3.9,101678.7
136,3.1,7.8,230.1,19.6,11.9,6.3,0.1,102320.8
137,2.9,5.9,206.4,21.4,12.1,6.0,0.2,102811.5
138,4.0,6.4,214.0,22.4,15.0,7.5,0.1,103022.1
139,4.1,2.8,152.5,25.1,16.7,9.9,0.1,103256.4
140,2.0,9.8,270.1,25.2,19.7,14.4,0.0,103072.6
141,0.1,14.1,319.3,28.3,18.3,11.7,0.2,102911.0
142,-0.0,13.3,310.2,29.1,19.8,11.0,0.3,102368.3
143,0.0,13.8,322.2,20.7,22.1,14.6,0.0,101423.4
144,2.2,10.5,277.6,17.8,16.7,12.2,0.0,101178.0
145,7.0,3.1,173.8,18.2,13.4,9.9,2.6,101039.6
146,4.9,5.7,217.3,19.4,14.2,9.6,0.1,101005.1
147,2.7,10.0,277.6,16.6,14.1,7.3,-0.0,101525.5
148,7.9,0.1,92.1,20.7,13.6,10.7,2.3,101048.3
149,3.9,8.8,251.6,16.5,16.5,12.7,0.0,101159.3
150,7.2,0.4,106.6,15.5,12.9,9.9,0.0,102038.9
151,8.0,0.3,85.1,23.5,13.4,11.7,1.8,101650.1
152,1.9,12.7,311.2,23.2,16.6,10.3,0.1,102144.6
153,0.2,14.7,340.3,28.2,17.3,10.4,0.1,102219.2
154,1.1,12.2,302.9,28.4,19.5,10.5,0.1,101959.9
155,1.9,7.7,238.6,24.6,20.7,12.6,0.5,101688.4
156,5.0,1.7,134.3,21.3,19.3,14.6,0.7,101152.3
157,6.0,2.5,169.0,19.8,16.8,11.4,6.3,101181.7
158,6.1,2.2,160.9,22.7,15.7,11.5,1.5,100207.5
159,7.0,2.9,170.2,20.4,17.2,12.0,0.0,100509.9
160,7.0,-0.0,90.1,20.9,17.6,14.1,0.1,100681.2
161,5.3,3.8,175.7,20.6,16.7,12.7,0.1,100930.8
162,5.0,4.4,197.8,22.4,15.1,9.3,0.0,101649.5
163,7.0,3.4,164.1,20.8,16.7,10.7,0.0,101490.1
164,5.8,3.4,185.5,19.1,16.7,12.4,0.6,101807.2
165,2.1,9.0,265.3,20.8,13.8,8.3,0.0,102820.6
166,2.0,11.5,294.9,23.2,15.2,9.3,0.2,102562.6
167,1.2,14.3,332.8,20.9,15.8,7.8,0.2,102256.4
168,6.1,1.5,137.4,16.3,16.0,11.1,0.9,102014.0
169,5.0,4.2,188.1,20.2,11.7,7.5,-0.0,101802.8
170,3.8,7.6,244.3,25.3,14.5,7.3,0.4,102182.6
171,5.0,6.0,214.5,27.1,18.9,12.0,0.0,102307.9
172,0.0,14.2,339.4,27.3,20.2,13.6,0.0,102300.6
173,0.0,14.5,340.4,26.2,20.4,14.0,0.0,102206.1
174,2.0,9.0,265.3,28.4,19.2,13.2,0.0,101904.9
175,2.8,8.4,264.2,27.7,21.3,14.2,0.0,101718.9
176,2.1,9.6,271.3,31.1,21.5,15.0,0.0,101641.6
177,0.0,14.4,334.5,28.9,22.8,14.0,0.2,101861.2
178,1.0,13.8,322.2,28.5,21.6,15.1,0.0,101984.4
179,3.8,4.6,199.3,26.7,22.9,15.3,0.0,101938.5
180,3.9,4.5,195.3,27.2,21.7,16.6,0.0,101847.8
181,2.1,3.2,178.2,26.0,20.7,13.2,0.0,101231.9
182,4.9,1.6,134.6,26.1,22.4,18.9,0.2,101296.0
183,3.0,11.1,299.2,24.5,20.8,14.8,0.1,101831.6
184,2.9,8.5,265.3,24.1,18.8,13.7,0.0,102009.9
185,2.1,8.8,245.4,23.6,19.5,12.8,0.0,102040.8
186,1.9,6.6,231.5,23.8,17.8,12.1,0.1,102520.0
187,6.0,0.3,97.6,26.9,19.4,14.5,0.0,101899.4
188,4.1,5.2,202.7,31.2,22.2,16.1,0.1,101803.5
189,0.0,10.7,287.5,29.0,23.3,16.1,0.1,101690.7
190,2.0,11.0,288.4,27.6,22.8,17.0,0.3,101700.5
191,3.0,8.1,243.9,23.8,21.9,17.4,0.1,101484.9
192,4.9,2.6,158.7,21.7,20.5,17.2,0.9,101259.9
193,7.0,0.1,74.5,22.1,18.1,14.4,0.8,100885.4
194,4.1,1.0,116.0,20.7,18.7,15.8,6.6,100227.3
195,6.0,3.7,186.2,22.4,17.7,15.1,1.2,100464.5
196,4.9,7.9,242.9,22.2,18.3,13.7,0.0,100861.3
197,3.0,8.4,243.3,24.9,17.7,13.0,0.0,101907.6
198,4.2,6.0,217.2,29.5,18.0,12.2,0.3,102620.4
199,2.1,8.9,246.2,28.8,22.0,15.6,0.0,102143.8
200,1.1,2.5,149.0,25.3,23.9,18.2,0.1,101103.5
201,3.2,12.3,299.0,22.8,21.6,16.8,0.1,100703.1
202,4.0,6.5,213.6,20.5,18.0,13.3,6.3,101218.2
203,6.0,0.9,109.0,25.3,17.2,14.7,0.0,102107.9
204,6.0,7.8,227.2,26.0,19.8,13.9,0.1,102214.6
205,7.9,2.3,140.9,23.5,20.9,16.3,0.0,101724.4
206,8.1,0.1,83.4,26.5,20.2,17.5,0.0,101647.7
207,5.9,0.2,84.6,24.6,20.9,17.0,0.1,101634.3
208,4.9,7.1,227.3,23.4,20.0,15.3,0.0,101709.2
209,5.9,1.3,121.1,23.4,17.9,13.5,0.0,101606.9
210,5.9,3.0,156.5,24.6,17.5,12.6,1.9,101439.7
211,5.0,5.0,190.3,24.5,21.0,17.0,0.0,101152.0
212,6.9,0.1,92.6,23.5,19.5,14.8,0.2,101285.6
213,7.2,1.8,132.0,24.0,19.3,15.9,0.0,101826.3
214,5.0,3.4,170.1,20.2,17.7,12.1,0.3,101596.4
215,6.0,1.6,125.6,22.7,17.2,14.9,2.8,100836.1
216,3.9,7.8,230.1,21.5,17.8,12.3,0.2,101331.0
217,5.9,2.4,136.6,21.7,16.5,11.0,2.4,101459.7
218,6.8,1.0,115.2,24.7,19.0,15.7,1.0,101469.0
219,3.9,6.2,208.2,25.4,19.1,13.3,0.1,101833.6
220,3.0,8.4,225.8,19.4,19.5,14.4,4.7,101533.2
221,7.1,0.1,72.8,22.9,16.8,13.8,4.1,101089.5
222,3.1,6.4,196.3,20.8,17.3,11.7,0.1,101407.8
223,5.9,-0.0,87.9,17.5,16.3,12.6,2.4,101584.4
224,6.0,1.1,106.6,18.6,14.5,10.8,4.6,101756.0
225,6.1,0.4,101.9,22.9,15.6,12.9,13.0,101689.4
226,3.0,4.2,169.1,25.7,17.7,12.8,0.2,102055.2
227,4.1,7.7,216.9,20.5,19.4,13.1,0.6,101598.5
228,7.0,1.7,119.0,21.4,17.9,14.8,0.0,101032.3
229,5.9,4.8,169.1,21.9,17.5,13.3,0.5,100858.1
230,5.1,3.2,140.1,21.8,16.8,12.3,0.2,101199.0
231,7.0,0.1,73.5,24.7,19.5,16.7,0.0,101523.0
232,8.1,0.6,83.2,23.5,21.8,18.5,0.7,101727.2
233,7.0,0.6,88.2,22.1,19.8,16.8,20.5,101387.5
234,5.7,3.1,141.0,21.8,19.5,16.5,0.0,99996.1
235,2.0,10.8,233.1,19.4,16.0,11.3,0.4,100896.2
236,7.1,0.4,78.5,21.6,15.8,12.1,18.7,101292.0
237,8.0,0.4,61.5,18.6,17.3,13.2,9.7,100392.1
238,7.1,0.9,89.2,20.2,15.5,11.7,0.0,101023.7
239,3.7,7.8,198.3,19.8,15.3,10.2,0.3,102023.0
240,4.9,4.1,154.6,19.3,15.7,12.3,1.8,101712.2
241,3.0,6.3,174.5,20.2,14.1,9.1,0.2,102354.8
242,-0.0,11.6,232.7,21.4,14.7,8.6,0.3,102512.1
243,0.2,12.2,240.7,21.8,15.1,9.6,0.0,102184.6
244,0.1,11.8,227.5,22.9,16.0,9.9,0.1,102069.7
245,0.9,10.5,213.8,21.7,17.2,12.1,0.2,102179.7
246,3.0,4.7,133.5,21.7,16.7,11.2,0.0,102081.6
247,5.0,2.7,120.5,21.5,17.3,13.1,0.1,101892.4
248,5.0,0.9,74.6,20.1,17.4,13.5,7.2,100764.1
249,4.9,5.3,154.6,20.3,16.7,13.0,1.3,100086.0
250,6.9,1.2,84.9,22.2,17.0,13.5,0.4,100311.2
251,4.2,7.0,159.3,22.2,17.3,12.9,0.0,101523.4
252,7.9,2.3,96.3,22.8,17.8,14.1,0.3,101774.5
253,6.0,1.3,94.2,21.0,19.8,16.6,0.1,101411.3
254,0.8,10.9,197.8,18.4,15.9,11.2,0.1,102254.5
255,7.0,0.8,66.3,20.1,14.2,9.9,0.0,102468.2
256,5.7,-0.0,39.1,18.2,17.3,14.7,2.6,101671.1
257,4.0,5.0,129.6,18.2,13.2,8.8,0.2,101268.3
258,4.9,3.2,117.6,16.1,14.4,11.6,0.1,101117.6
259,2.2,5.8,141.0,18.0,12.0,6.8,0.1,101670.6
260,3.9,8.0,159.2,18.7,12.4,6.6,0.1,101909.0
261,7.0,0.0,45.3,22.8,14.9,11.7,0.0,101549.3
262,5.0,6.3,140.8,22.1,18.8,14.2,0.0,101301.9
263,2.0,6.9,147.2,23.8,15.9,10.0,0.0,101940.4
264,1.0,7.3,142.7,18.3,16.6,10.1,0.7,101566.3
265,6.0,0.2,45.0,14.3,15.9,14.5,9.9,100680.6
266,5.9,0.1,44.7,14.6,11.8,10.5,2.2,100630.7
267,0.7,7.2,140.9,13.7,9.8,5.2,-0.0,101684.7
268,6.1,1.8,76.6,16.0,10.6,7.8,1.1,101290.8
269,8.0,0.0,37.7,16.8,13.4,11.0,0.4,101327.6
270,7.0,0.0,35.2,17.6,14.9,12.4,0.1,101634.2
271,7.2,0.0,43.4,16.1,15.7,13.5,9.1,101567.5
272,3.1,5.1,120.6,16.7,11.8,6.6,1.7,101381.8
273,8.2,0.0,47.6,18.0,13.7,10.5,10.4,100274.0
274,4.1,2.7,86.8,18.0,14.1,9.5,21.5,100449.7
275,7.9,0.6,48.0,16.9,14.9,11.8,3.8,99707.2
276,5.9,0.7,51.1,18.7,14.6,12.5,0.1,99906.6
277,6.9,-0.0,37.4,17.9,14.2,11.1,12.8,100102.8
278,4.0,6.6,123.2,18.6,15.3,12.7,0.1,100673.0
279,3.0,6.2,112.6,20.8,12.8,7.8,0.2,101775.1
280,6.2,5.1,99.0,17.0,17.0,12.8,0.0,101551.4
281,8.1,0.1,37.1,20.2,16.1,15.5,-0.0,101500.9
282,4.0,6.3,110.6,18.9,16.9,13.5,0.0,101267.5
283,3.0,9.5,129.7,15.1,15.2,11.0,0.0,101823.8
284,6.0,3.9,89.6,12.0,13.4,10.0,0.0,102085.1
285,8.0,0.0,33.0,11.7,11.1,9.8,0.3,102141.1
286,8.0,0.0,24.8,13.4,10.9,9.8,-0.0,102220.7
287,8.0,0.0,30.1,13.9,11.4,9.7,0.9,101901.7
288,2.0,5.2,91.5,14.3,9.7,6.6,0.8,102015.5
289,3.0,4.6,84.4,15.4,9.9,5.1,0.3,102655.1
290,6.1,1.5,57.4,13.5,8.6,2.9,0.9,102040.9
291,4.0,5.0,78.7,9.2,10.3,7.3,3.9,101081.8
292,0.1,9.4,116.7,12.2,6.0,2.5,0.2,101980.5
293,2.2,5.9,94.9,14.1,6.4,-0.9,0.3,102280.5
294,5.9,0.8,36.5,12.9,8.8,3.4,5.8,101762.4
295,6.0,3.8,76.2,11.1,10.3,8.5,0.1,100478.6
296,1.0,7.6,103.0,12.0,7.0,2.7,0.0,101564.6
297,0.0,9.2,111.8,14.0,6.4,0.8,0.2,102861.6
298,8.0,0.0,29.6,17.0,8.3,1.9,4.1,102510.3
299,4.1,3.8,75.5,15.4,13.8,9.3,0.3,101710.7
300,5.0,0.7,30.2,15.5,13.2,9.7,0.1,101424.0
301,5.9,0.0,27.8,14.4,13.5,11.9,3.0,100085.9
302,3.9,5.0,84.3,12.5,11.7,8.4,2.4,99784.9
303,7.1,0.1,27.5,13.9,11.1,9.3,3.3,100041.3
304,5.0,2.5,50.6,14.6,11.1,7.9,0.7,101379.4
305,6.0,0.1,25.0,16.6,12.5,9.4,0.2,101072.2
306,6.0,2.1,45.7,18.3,14.8,12.4,-0.0,101065.2
307,6.1,3.3,63.5,17.1,16.0,13.8,-0.0,101835.1
308,7.9,0.2,25.4,11.9,15.9,14.8,6.5,101805.6
309,6.0,2.1,36.6,9.4,9.6,7.4,0.2,101592.4
310,7.1,2.1,40.2,9.8,6.7,4.5,2.0,100537.7
311,7.9,0.6,31.6,8.7,7.3,4.4,4.2,97395.4
312,6.1,0.1,14.1,10.6,6.8,5.0,0.6,97693.5
313,1.1,6.9,72.9,15.1,6.6,2.6,1.1,99763.7
314,6.1,1.0,36.5,11.5,7.7,0.7,4.7,99043.8
315,7.0,0.2,18.2,10.9,11.5,9.5,3.2,99367.0
316,6.9,0.2,21.1,8.0,9.9,8.3,0.5,99355.3
317,6.7,0.0,25.7,8.3,7.3,6.3,3.0,99575.0
318,2.2,2.8,49.4,7.1,4.7,0.3,0.0,101472.4
319,6.9,0.5,22.2,7.2,3.0,-0.9,0.3,102050.9
320,6.9,0.1,19.0,10.5,4.2,0.7,3.6,100794.3
321,7.1,2.5,41.2,12.6,8.1,5.2,0.3,100614.6
322,5.9,5.6,58.6,7.9,7.4,2.1,0.5,101131.9
323,8.0,0.0,12.4,7.6,6.2,3.0,0.1,101328.4
324,8.0,0.1,20.1,7.7,7.2,4.9,0.5,101206.5
325,6.9,0.6,19.1,8.0,6.2,4.3,0.2,100903.1
326,7.0,0.0,10.5,6.3,6.0,5.0,-0.0,101127.1
327,3.2,4.7,58.8,2.3,2.4,-0.1,0.5,101043.3
328,5.9,0.7,23.8,3.9,1.7,0.0,0.0,100791.1
329,2.1,6.8,59.9,1.4,0.7,-3.0,0.0,100743.0
330,6.1,0.4,9.7,1.2,-1.0,-3.4,0.0,100318.8
331,4.0,5.1,51.4,1.9,-1.9,-5.0,0.2,100534.0
332,6.2,0.3,24.3,2.3,-1.1,-3.6,1.3,101044.0
333,7.1,0.2,13.9,0.4,1.1,-0.3,0.4,101176.8
334,8.0,0.1,19.1,0.1,-0.4,-1.6,2.1,100788.7
335,8.0,0.1,25.7,3.5,-0.2,-1.4,0.0,100804.8
336,4.9,0.1,7.4,6.5,-0.6,-5.1,0.0,101126.9
337,7.0,0.3,7.3,5.5,1.9,-3.8,1.0,100495.3
338,1.0,3.9,47.1,-0.3,2.8,0.9,0.0,100544.0
339,8.1,0.2,13.3,2.0,-2.1,-3.5,0.1,100310.3
340,7.0,0.6,21.7,3.1,-0.5,-2.9,0.0,100568.5
341,5.2,2.4,27.0,4.6,0.9,-0.7,0.1,101293.5
342,2.0,3.2,44.7,7.2,0.8,-2.6,0.1,103075.7
343,5.8,0.1,12.5,8.5,3.5,-0.7,0.0,103151.1
344,8.1,0.2,24.9,6.4,6.1,4.0,0.0,102717.0
345,4.0,3.6,33.7,4.4,3.5,0.2,0.1,102491.3
346,5.0,0.6,31.0,5.2,2.1,-1.2,0.1,102851.8
347,8.1,0.3,14.2,5.6,3.1,-0.1,0.0,103283.7
348,6.0,0.0,19.7,6.9,2.1,-0.8,0.7,103406.7
349,7.1,0.1,11.4,0.5,4.3,0.7,3.3,101023.7
350,3.8,1.3,21.1,0.8,-1.9,-4.2,0.6,99804.0
351,8.0,0.0,14.0,0.4,-2.5,-6.8,6.1,99297.4
352,6.1,0.0,9.6,1.8,-2.3,-6.1,0.0,99458.7
353,6.9,0.1,20.3,2.1,-4.3,-9.2,0.0,100079.2
354,8.0,0.0,6.9,1.5,-1.4,-5.0,0.9,100313.0
355,8.1,0.6,7.3,2.4,0.6,0.1,0.0,100547.7
356,6.9,0.0,13.8,2.3,0.3,-0.9,0.2,100958.1
357,7.1,0.8,19.7,-0.7,0.6,-0.8,0.2,101917.6
358,5.0,0.2,12.4,4.1,-1.4,-1.8,0.1,102807.0
359,2.9,2.2,27.7,5.5,-1.2,-5.9,0.0,102800.8
360,8.0,0.0,11.3,8.4,0.4,-4.2,4.8,101611.9
361,7.8,0.0,15.1,8.9,5.1,2.3,0.4,101444.2
362,8.0,0.2,18.9,7.8,7.2,4.2,1.4,101951.9
363,7.9,0.0,13.0,6.9,6.9,6.5,0.0,102413.5
364,8.0,0.3,9.5,7.3,5.9,5.4,0.2,102780.4
365,8.0,0.1,6.3,3.9,5.8,4.3,0.5,102491.2
366,8.1,0.1,21.3,2.8,2.6,2.0,0.1,102840.3
367,6.9,0.4,16.5,6.0,1.4,-0.2,0.0,102589.4
368,7.2,0.0,7.4,6.8,2.5,-0.2,0.0,101348.0
369,5.8,2.1,27.3,4.8,4.2,1.6,1.0,100027.4
370,8.1,0.0,6.2,11.4,4.6,3.8,11.0,99579.5
371,8.0,0.0,24.6,10.2,5.9,0.9,13.7,99893.5
372,5.1,1.7,19.7,7.6,6.6,4.0,0.2,99752.5
373,0.2,6.2,45.0,8.8,4.5,0.9,0.1,101226.3
374,6.1,0.2,16.6,9.2,3.6,-2.0,7.1,101302.3
375,7.0,0.3,18.9,13.4,6.7,4.5,6.3,100587.7
376,8.1,0.0,15.4,13.6,8.3,3.8,0.4,101087.6
377,8.1,0.4,13.3,12.2,11.1,8.9,0.9,101030.9
378,6.2,0.0,12.0,12.0,11.7,11.0,7.2,101109.0
379,8.0,0.0,19.9,12.7,9.8,7.6,0.0,101551.1
380,7.9,0.3,28.5,9.0,11.3,9.9,8.6,101682.9
381,8.0,0.0,18.8,7.5,8.2,8.0,18.0,101807.7
382,3.1,5.7,49.7,7.5,5.5,3.7,0.3,102775.2
383,1.9,4.4,50.4,5.4,3.4,-1.2,0.3,103454.5
384,7.0,0.0,22.4,3.4,3.3,0.5,0.0,103628.7
385,4.9,4.1,54.6,6.8,2.1,0.1,0.2,103979.3
386,7.0,0.3,26.4,7.7,3.0,-1.2,0.4,103753.8
387,8.1,0.0,19.5,7.5,4.8,2.6,1.1,103418.8
388,7.0,0.0,22.3,8.5,6.4,6.2,0.3,103086.7
389,7.9,0.3,19.0,6.5,4.7,1.3,0.6,101800.1
390,8.0,0.3,19.3,2.8,6.7,5.6,0.1,101039.1
391,7.9,0.0,23.0,1.8,2.2,1.7,0.3,102073.5
392,8.0,0.4,26.3,2.0,1.2,1.2,0.0,102335.8
393,7.9,0.0,20.2,5.8,0.8,0.2,0.0,102272.2
